m,b1,b0,b2,m_cov,b1_cov,b0_cov,b2_cov
2.480028603686161,0.2406953106737591,0.28271924935896864,0.23314331941486943,0.4071582829437312,0.09102708692322432,0.19058012721784845,0.30010754987095367
3.8946503356759385,0.1655154729729968,0.08933995326536097,0.7481506306793553,0.5497987206355428,0.06762220326257538,0.13973328714658284,0.22946414436937132
2.575600578735558,0.107512855143601,0.16334824763496178,0.2779332770939635,0.41693352994181254,0.07607416954971032,0.17021605506573675,0.2644345902322473
3.689528047557216,0.03559267005124543,0.05092250273810417,0.6356035913853839,0.5272444293512073,0.06595605482692916,0.1356047637798641,0.21002822459997886
2.5904262071661597,0.060583716849236274,-0.010234537095314331,0.741783488115852,0.4188792817715989,0.08839780841676066,0.16647117012474166,0.2804392224617119
3.361751956617237,0.16855981580577806,0.14028137558019432,0.612735080902751,0.495018792483251,0.06407871985461486,0.14179495660039923,0.22742370989423777
2.5676554281944606,0.17460327238358975,0.12508136482584462,0.4421594964464427,0.41619023348610973,0.08130234153150606,0.17369227705353632,0.2734074388689052
3.4427799212968457,0.0887167522594104,-0.03435170246351442,0.8431764240615895,0.5036780026295292,0.0635238121899253,0.1352553032755369,0.217888919660471
3.3043834585330734,0.05988778470080862,0.020034159604325835,0.5764457022509754,0.48905590180657293,0.06792862405097728,0.1499375423026806,0.23308855261398034
3.3408602985428217,0.07490063165352112,0.14911159630477155,0.5423052980107654,0.49307218075154285,0.0683352612094489,0.13627792349427226,0.23167593575467718
2.807394114507211,0.2737537140228809,0.4696488076719121,-0.016061010919120905,0.43948867339983533,0.0810297124291972,0.1785624332934051,0.26463086166267824
3.194817715887096,0.11050265259609043,0.15879645854181101,0.20468808956112927,0.4777086205744093,0.06400046911348653,0.14288329446128156,0.222131075049035
2.787139734877268,0.09481814283630595,0.14836375453035316,0.5374065743518242,0.4380108544140195,0.06631158712636033,0.16166862665038156,0.2520057417690167
2.9049533417269817,0.06963216243970588,-0.0557294741499107,0.38546527156382737,0.4489729691496123,0.07750880620257017,0.16349294559874572,0.25484628325072206
3.164695534703821,-0.027364005844674612,-0.1079145419992876,0.7497482568207633,0.47496302636406307,0.06054213848869175,0.14046742368963444,0.2312866462986506
2.267043680252467,-0.03113754129871131,-0.028793067182734028,0.8135244052949973,0.3871121262051376,0.08547199000740784,0.18059064337596148,0.2957572376107688
3.3392101971224912,0.19688958674863566,0.12045401197508798,0.3931234766212336,0.4927618235284347,0.07292506533850764,0.1535459195963572,0.23512673982600196
3.230168175594372,0.15605313387442454,0.0610976484619576,0.2566868018169456,0.4813181484731817,0.07188022032747907,0.14427077539474148,0.21783523745861794
2.40087307584427,0.1555081792438521,0.1471427827430909,0.28754526136369474,0.39957503463723454,0.08089426702162722,0.19427216005902187,0.296246320782932
2.993131037091284,0.15996736112751836,0.20285166588615833,0.1777017790956455,0.45784517942871145,0.07772298176489881,0.16195374939894874,0.26311702211098237
3.441732971254078,0.11875490019467144,0.3152341505822723,0.17564974783149656,0.5028233066915502,0.06962189773273485,0.14194408541218245,0.22457526750017243
3.8200180096499015,0.12369125557591021,0.004472822626261116,0.4855615984746465,0.53981880128891,0.05842873436916761,0.12368457396435398,0.19890889838780354
2.944029252686864,0.053976679940984956,0.20233133354381677,0.4093167821445973,0.45364912782244704,0.06847547367759818,0.16654720703952158,0.24022608241250346
3.128434175480871,0.07966106825915281,-0.11111655921028982,0.603015556148729,0.47142729232454295,0.06886388203473108,0.14871041100360435,0.2324882290185165
