m,b1,b0,b2,m_cov,b1_cov,b0_cov,b2_cov
2.807707925730206,0.10373475045678193,0.27347842228692065,0.1899517409356275,0.1390295326265158,0.023762877679096246,0.04459276274637245,0.06492946770110695
3.090754419953684,0.12956007714651502,0.1696150706378543,0.34664021305546766,0.1478974451195479,0.021586704394509403,0.04195017928975431,0.06145598413474202
2.7889929079502935,0.13937707608229347,0.2621402607973711,0.20687292139812208,0.13844763544281125,0.02384266261536188,0.0450419664614091,0.06540155570308674
2.8853812009568873,0.18119301189348774,0.3338070334768053,0.19045418933488867,0.1415350982909676,0.023971744295964912,0.04492227570755184,0.06467006167279456
2.921568617765365,0.08576717236560044,0.2902634345078309,0.2316941919351853,0.14263336488109693,0.022558357458099094,0.04449712589526707,0.06357084053669276
3.1239989535179733,0.14261507743883334,0.17089159800028145,0.3434255640626918,0.14896563229318832,0.02248631665320381,0.04173604061268064,0.061001735540172214
2.7298731351675762,0.1558285070693373,0.2805396600573969,0.226826504497249,0.13661172220024353,0.02390114649371463,0.04685672414449188,0.06676843843835321
2.9221487206165047,0.13562538930347548,0.22009807915354254,0.3050029744508491,0.1426368678409027,0.0231426418262499,0.04376104636947292,0.06376793299073068
2.5839557239704645,0.13277212766235946,0.28448058097337947,0.25232382431450184,0.13217415149569475,0.024517854771642627,0.04812790971701042,0.06929080887187164
3.0210029569312766,0.1607904116368664,0.25390210130253754,0.302117931122064,0.14573300450366083,0.022362234710574844,0.04288941205999164,0.0628091202225591
2.964777863831868,0.1413476989719098,0.282935951771458,0.2559199359458738,0.14400099089370302,0.023164444191924857,0.04401992586854124,0.06331624602280828
3.0844279152912817,0.1344916000839146,0.22114643977977796,0.28575521061721953,0.14772210406244124,0.022166975710713483,0.041994398596441815,0.06144386333736172
2.7287225743652126,0.1311064764044371,0.201187509124305,0.2842758534514504,0.13658139104001799,0.023728575290703335,0.046410190890040205,0.06619387186504681
2.9682009949634907,0.13921756603835456,0.20905362140511474,0.33096320024481696,0.14410945426543226,0.022736795082710363,0.04465922951887627,0.06320853641149277
2.743273190978457,0.11628090373353661,0.23087629476149057,0.30340140479889355,0.13708829954295987,0.02382943728170733,0.04550173359141447,0.06644075021225755
2.958810986644923,0.14377513429210456,0.2785373895623646,0.1976735451359189,0.14377574786018543,0.022381350683699668,0.04421522900038627,0.06301407344519704
2.9264052475824185,0.14621622698766204,0.20718474763581468,0.2743592343069047,0.14274769921603517,0.022820821146171615,0.044451693584972155,0.06336059832447641
3.0388037041904834,0.13118534940556187,0.22514030856855421,0.18392374366228084,0.14620059088975182,0.021745591253379992,0.04255126854672959,0.06138076832767426
2.875723322605558,0.12336730127605913,0.18483550348757727,0.2770714718330751,0.14111837446434453,0.022702526697291284,0.04458841612635809,0.06380608958460751
2.706450505754071,0.10771440526294529,0.2151080776387829,0.35905031764633666,0.135906753261651,0.023922934645465466,0.04659827332874208,0.06728662962696196
3.306857237593513,0.18537962381300135,0.21028895416256846,0.2988088385216735,0.15473930483790063,0.02162281643143883,0.04162994461079511,0.05905094945096549
3.1279622218092618,0.1611455242880627,0.21048893962423545,0.2069403459721656,0.14899264976913162,0.021619163321982167,0.04225036773949255,0.06039359324543934
3.0267096603192534,0.13225696661584724,0.1647808105989354,0.3555155315413112,0.14589008079692262,0.022405612401273187,0.04353075126186345,0.062142510938051496
2.9771357631256,0.10315414791126973,0.2681150050205,0.18456689139223725,0.1442946091795537,0.021664992505186973,0.043829103305772665,0.06238736619320859
2.8659793143532344,0.1037612272205776,0.26305665601769856,0.28120859918714125,0.1409183022227416,0.02254641953843287,0.044479919456062576,0.06459815731484346
2.992268192180306,0.1399231771916779,0.17494262815080672,0.3886842691914425,0.1448590635869255,0.022970784486596372,0.043453055619265414,0.06298055605950525
