p-value
0.023333333333333334
0.016666666666666666
0.02666666666666667
0.49333333333333335
0.5333333333333333
0.6933333333333334
0.9433333333333334
0.25
0.16333333333333333
0.36
0.38333333333333336
0.22333333333333333
0.6733333333333333
0.68
0.85
0.18666666666666668
0.26666666666666666
0.52
0.7233333333333334
0.03666666666666667
0.85
0.32
0.006666666666666667
0.23
0.47333333333333333
0.016666666666666666
0.24
0.6566666666666666
0.11
0.55
0.43333333333333335
0.7633333333333333
0.16333333333333333
0.7
0.013333333333333334
0.023333333333333334
0.6733333333333333
0.016666666666666666
0.1
0.2
0.7866666666666666
0.4533333333333333
0.9533333333333334
0.87
0.04
0.97
0.38333333333333336
0.52
0.85
0.96
0.22333333333333333
0.11333333333333333
0.22666666666666666
0.5833333333333334
0.93
0.2866666666666667
0.02666666666666667
0.05333333333333334
0.23666666666666666
0.37
0.7666666666666667
0.37333333333333335
0.05
0.5033333333333333
0.39
0.0033333333333333335
0.44333333333333336
0.49
0.9666666666666667
0.06333333333333334
0.86
0.023333333333333334
0.02
0.7866666666666666
0.12
0.64
0.46
0.18333333333333332
0.03666666666666667
0.5933333333333334
0.25333333333333335
0.25666666666666665
0.8966666666666666
0.99
0.14666666666666667
0.056666666666666664
0.41
0.016666666666666666
0.5733333333333334
0.51
0.98
0.46
0.0
0.59
0.45
0.7133333333333334
0.77
0.03333333333333333
0.8933333333333333
0.6533333333333333
0.5766666666666667
0.12
0.03666666666666667
0.33
0.8666666666666667
0.2
0.33
0.7866666666666666
0.5666666666666667
0.9033333333333333
0.3
0.9366666666666666
0.03666666666666667
0.7
0.08666666666666667
0.36
0.09333333333333334
0.64
0.04
0.92
0.47333333333333333
0.72
0.02666666666666667
0.93
0.23333333333333334
0.6033333333333334
0.0
0.12666666666666668
0.3333333333333333
0.53
0.2633333333333333
0.013333333333333334
0.07666666666666666
0.26
0.15666666666666668
0.25333333333333335
0.9866666666666667
0.5633333333333334
0.84
0.12333333333333334
0.09
0.97
0.2733333333333333
0.04666666666666667
0.24
0.15333333333333332
0.95
0.22333333333333333
0.64
0.6566666666666666
0.6433333333333333
0.44333333333333336
0.27666666666666667
0.07333333333333333
0.6033333333333334
0.9733333333333334
0.2966666666666667
0.6266666666666667
0.46
0.09333333333333334
0.9266666666666666
0.45
0.4166666666666667
0.7133333333333334
0.35
0.056666666666666664
0.6733333333333333
0.12333333333333334
0.6233333333333333
0.0033333333333333335
0.6333333333333333
0.8866666666666667
0.8533333333333334
0.43
0.0
0.8033333333333333
0.006666666666666667
0.6066666666666667
0.2866666666666667
1.0
0.0033333333333333335
0.6633333333333333
0.93
0.05
0.32666666666666666
0.7566666666666667
0.4766666666666667
0.03333333333333333
0.94
0.11333333333333333
0.22666666666666666
0.016666666666666666
0.24333333333333335
0.3
0.7733333333333333
0.63
0.47
0.35
0.6066666666666667
0.24666666666666667
0.47333333333333333
0.13
0.6666666666666666
0.46
0.43
0.17
0.26
0.07666666666666666
0.6966666666666667
0.76
0.37
0.09
0.08
0.31666666666666665
0.3933333333333333
0.6833333333333333
0.55
0.45
0.96
0.4766666666666667
0.7966666666666666
0.9466666666666667
0.01
0.83
0.45666666666666667
0.24
0.11666666666666667
0.44
0.7466666666666667
0.30333333333333334
0.16
0.21
0.26666666666666666
0.20333333333333334
0.59
0.19
0.016666666666666666
0.99
0.8766666666666667
0.6166666666666667
0.99
0.32
0.9833333333333333
0.68
0.37333333333333335
0.39
0.95
0.8666666666666667
0.87
0.0
0.20666666666666667
0.19666666666666666
0.04
0.15333333333333332
0.7966666666666666
0.03666666666666667
0.6933333333333334
0.01
0.19666666666666666
0.5266666666666666
0.7566666666666667
0.56
0.27
0.8766666666666667
0.3466666666666667
0.7633333333333333
0.24333333333333335
0.72
0.02666666666666667
0.14333333333333334
0.91
0.49
0.9466666666666667
0.33666666666666667
0.44666666666666666
0.88
0.06
0.13666666666666666
0.5066666666666667
0.24
0.4033333333333333
0.08
0.9633333333333334
0.19
0.17666666666666667
0.6366666666666667
0.7966666666666666
0.043333333333333335
0.17666666666666667
0.006666666666666667
0.31
0.2733333333333333
0.9933333333333333
0.8433333333333334
0.18
0.8266666666666667
0.18
0.12
0.03333333333333333
0.5066666666666667
