p-value
0.23333333333333334
0.78
0.7533333333333333
0.48333333333333334
0.8133333333333334
0.08666666666666667
0.9333333333333333
0.0
0.016666666666666666
0.37666666666666665
0.07333333333333333
0.3
0.043333333333333335
0.15
0.30666666666666664
0.8766666666666667
0.16
0.14
0.06333333333333334
0.0
0.006666666666666667
0.12666666666666668
0.07333333333333333
0.56
0.3433333333333333
0.0033333333333333335
0.013333333333333334
0.11
0.02666666666666667
0.06333333333333334
0.10333333333333333
0.25333333333333335
0.5933333333333334
0.10333333333333333
0.13333333333333333
0.016666666666666666
0.023333333333333334
0.05333333333333334
0.64
0.03666666666666667
0.2866666666666667
0.02666666666666667
0.45
0.04
0.04666666666666667
0.08
0.28
0.23
0.95
0.09666666666666666
0.6033333333333334
0.0033333333333333335
0.53
0.01
0.0033333333333333335
0.02666666666666667
0.013333333333333334
0.02
0.08
0.2633333333333333
0.62
0.09
0.04
0.02
0.043333333333333335
0.6633333333333333
0.06
0.43666666666666665
0.05
0.013333333333333334
0.0033333333333333335
0.7733333333333333
0.85
0.02
0.31
0.2
0.10333333333333333
0.8466666666666667
0.023333333333333334
0.07
0.10333333333333333
0.02
0.29
0.08666666666666667
0.10333333333333333
0.01
0.7733333333333333
0.7633333333333333
0.17333333333333334
0.11
0.5866666666666667
0.27
0.13666666666666666
0.06666666666666667
0.13666666666666666
0.8633333333333333
0.14333333333333334
0.11666666666666667
0.7666666666666667
0.09666666666666666
0.10333333333333333
0.01
0.06
0.15333333333333332
0.18333333333333332
0.09
0.6333333333333333
0.006666666666666667
0.18666666666666668
0.37666666666666665
0.03
0.15666666666666668
0.75
0.6566666666666666
0.09666666666666666
0.49333333333333335
0.18
0.04
0.30333333333333334
0.0
0.49333333333333335
0.11666666666666667
0.08
0.7233333333333334
0.03
0.66
0.6966666666666667
0.19666666666666666
0.22333333333333333
0.11333333333333333
0.08
0.8633333333333333
0.4266666666666667
0.83
0.4533333333333333
0.043333333333333335
0.17666666666666667
0.04666666666666667
0.01
0.8233333333333334
0.2733333333333333
0.36333333333333334
0.08333333333333333
0.006666666666666667
0.49
0.9433333333333334
0.03333333333333333
0.9133333333333333
0.22333333333333333
0.06666666666666667
0.55
0.7366666666666667
0.043333333333333335
0.22333333333333333
0.11333333333333333
0.4266666666666667
0.11333333333333333
0.06
0.31333333333333335
0.23
0.11333333333333333
0.13333333333333333
0.5033333333333333
0.43666666666666665
0.016666666666666666
0.7466666666666667
0.6566666666666666
0.37666666666666665
0.27
0.6633333333333333
0.9066666666666666
0.02
0.2633333333333333
0.04
0.76
0.78
0.88
0.17
0.2633333333333333
0.06666666666666667
0.3
0.05333333333333334
0.006666666666666667
0.29333333333333333
0.47333333333333333
0.3
0.04666666666666667
0.07333333333333333
0.01
0.2866666666666667
0.63
0.12333333333333334
0.94
0.006666666666666667
0.1
0.39
0.22
0.0033333333333333335
0.43333333333333335
0.8266666666666667
0.10333333333333333
0.68
0.0
0.8933333333333333
0.17333333333333334
0.03
0.12666666666666668
0.3
0.6633333333333333
0.5166666666666667
0.37333333333333335
0.49
0.016666666666666666
0.08666666666666667
0.98
0.43
0.03
0.25333333333333335
0.52
0.22333333333333333
0.0
0.043333333333333335
0.7566666666666667
0.7033333333333334
0.1
0.05333333333333334
0.06
0.0033333333333333335
0.7733333333333333
0.65
0.043333333333333335
0.10333333333333333
0.013333333333333334
0.68
0.4533333333333333
0.5266666666666666
0.07666666666666666
0.54
0.056666666666666664
0.06666666666666667
0.9766666666666667
0.02666666666666667
0.7633333333333333
0.12
0.02666666666666667
0.03666666666666667
0.0
0.03666666666666667
0.5566666666666666
0.21666666666666667
0.09333333333333334
0.03666666666666667
0.4866666666666667
0.14666666666666667
0.07333333333333333
0.8733333333333333
0.05333333333333334
0.4266666666666667
0.84
0.08
0.32666666666666666
0.38
0.15
0.39666666666666667
0.04
0.13333333333333333
0.03333333333333333
0.15333333333333332
0.7666666666666667
0.17
0.16666666666666666
0.25
0.15333333333333332
0.023333333333333334
0.013333333333333334
0.03333333333333333
0.19333333333333333
0.31333333333333335
0.0
0.31
0.11
0.0
0.02
0.7
0.01
0.0
0.013333333333333334
0.07
0.32666666666666666
0.0033333333333333335
0.07333333333333333
0.02666666666666667
0.0
0.03
0.45
0.006666666666666667
0.043333333333333335
0.03666666666666667
0.1
0.2633333333333333
