p-value
0.5233333333333333
0.9633333333333334
0.3433333333333333
0.51
0.43333333333333335
0.6833333333333333
0.5533333333333333
0.4666666666666667
0.8766666666666667
0.30666666666666664
0.73
0.24666666666666667
0.74
0.3333333333333333
0.35
0.5566666666666666
0.9033333333333333
0.19
0.10333333333333333
0.27666666666666667
0.7233333333333334
0.59
0.8733333333333333
0.66
0.56
0.30333333333333334
0.7366666666666667
0.03333333333333333
0.9433333333333334
0.78
0.15
0.89
0.5766666666666667
0.6333333333333333
0.26
0.36666666666666664
0.37333333333333335
0.03333333333333333
0.7833333333333333
0.6233333333333333
0.31333333333333335
0.8866666666666667
0.24666666666666667
0.2
0.94
0.7466666666666667
0.67
0.18
0.4266666666666667
0.0
0.5366666666666666
0.0033333333333333335
0.23333333333333334
0.4
0.31333333333333335
0.67
0.74
0.23333333333333334
0.0
0.6666666666666666
0.96
0.22666666666666666
0.12
0.24
0.21666666666666667
0.11666666666666667
0.7766666666666666
0.21
0.93
0.75
0.07
0.86
0.74
0.5866666666666667
0.48
0.7666666666666667
0.12666666666666668
0.45666666666666667
0.6133333333333333
0.45
0.5
0.043333333333333335
0.9566666666666667
0.16333333333333333
0.28
0.7866666666666666
0.9833333333333333
0.83
0.7066666666666667
0.24333333333333335
0.04666666666666667
0.9333333333333333
0.4266666666666667
0.4666666666666667
0.9066666666666666
0.96
0.01
0.11333333333333333
0.23
0.25333333333333335
0.09
0.4666666666666667
0.8533333333333334
0.2633333333333333
0.023333333333333334
0.2866666666666667
0.7366666666666667
0.5866666666666667
0.37333333333333335
0.5766666666666667
0.8066666666666666
0.13333333333333333
0.056666666666666664
0.43333333333333335
0.2833333333333333
0.4066666666666667
0.51
0.0
0.6366666666666667
0.013333333333333334
0.8233333333333334
0.9066666666666666
0.25333333333333335
0.27
0.0
0.8933333333333333
0.66
0.023333333333333334
0.82
0.9566666666666667
0.7733333333333333
0.09
0.6566666666666666
0.04666666666666667
0.03666666666666667
0.9233333333333333
0.13333333333333333
0.9666666666666667
0.7766666666666666
0.5866666666666667
0.36
0.61
0.5133333333333333
0.8633333333333333
0.8366666666666667
0.57
0.6633333333333333
0.33666666666666667
0.2733333333333333
0.08
0.49666666666666665
0.38
0.8166666666666667
0.5833333333333334
0.81
0.21333333333333335
0.56
0.49333333333333335
0.9966666666666667
0.23333333333333334
0.43666666666666665
0.5866666666666667
0.32666666666666666
0.9266666666666666
0.6766666666666666
0.07666666666666666
0.9266666666666666
0.11
0.64
0.5633333333333334
0.43666666666666665
0.8133333333333334
0.98
0.34
0.4066666666666667
0.46
0.25
0.5266666666666666
0.0033333333333333335
0.26
0.18333333333333332
0.06666666666666667
0.5766666666666667
0.2866666666666667
0.10333333333333333
0.03
0.9366666666666666
0.7466666666666667
0.6066666666666667
0.14
0.016666666666666666
0.023333333333333334
0.95
0.6
0.6233333333333333
0.16333333333333333
0.01
0.7433333333333333
0.71
0.11333333333333333
0.22333333333333333
0.52
0.27
0.6933333333333334
0.6
0.17666666666666667
0.54
0.6333333333333333
0.65
0.03666666666666667
0.32
0.9833333333333333
0.13666666666666666
0.83
0.15666666666666668
0.4066666666666667
0.15666666666666668
0.44333333333333336
0.8166666666666667
0.16
0.98
0.6633333333333333
0.82
0.006666666666666667
0.7433333333333333
0.73
0.4
0.88
0.7066666666666667
0.5633333333333334
0.31666666666666665
0.22333333333333333
0.6466666666666666
0.6466666666666666
0.38
0.05
0.77
0.30333333333333334
0.9933333333333333
0.36666666666666664
0.6466666666666666
0.8733333333333333
0.36333333333333334
0.9333333333333333
0.2966666666666667
0.4633333333333333
0.15333333333333332
0.09
0.22333333333333333
0.87
0.03
0.31
0.13333333333333333
0.8733333333333333
0.23
0.07333333333333333
0.01
0.6333333333333333
0.6533333333333333
0.26666666666666666
0.9166666666666666
0.16333333333333333
0.9866666666666667
0.7533333333333333
0.42333333333333334
0.11666666666666667
0.23666666666666666
0.13
0.18
0.30333333333333334
0.7033333333333334
0.06666666666666667
0.11
0.7266666666666667
0.4
0.41
0.2866666666666667
0.09666666666666666
0.96
0.10333333333333333
0.8333333333333334
0.32666666666666666
0.53
0.2633333333333333
0.22333333333333333
0.4533333333333333
0.54
0.99
0.19333333333333333
0.19333333333333333
0.006666666666666667
0.82
0.5
0.11666666666666667
0.94
0.2
0.8933333333333333
0.7333333333333333
0.49
0.45
