m,b1,b0,b2,m_cov,b1_cov,b0_cov,b2_cov
4.852288621563454,0.12582110178148287,0.05250856503362577,0.5153104250354229,0.9082836958463514,0.09217814227773642,0.17032494796343728,0.280276246841695
3.1828678734959666,0.4422049110006392,0.3009545170872503,-0.22544630174404787,0.6746466106862403,0.13740164159649884,0.24644537360670862,0.41673381518037567
3.8655151323565287,0.3061623514101873,0.21921718786217112,0.3687464896566136,0.7713328839183277,0.12297241545424695,0.2044419992554577,0.32386091995052707
3.5463250628804417,0.11823502559229368,-0.03002245894665094,1.0006597743580012,0.7274332450795336,0.11967279055017332,0.21488466972590337,0.3801534810834962
3.2247780584251595,0.29760180079222043,0.22348805949295325,0.1857150167736567,0.6811796557918744,0.15177687122006828,0.2541251639277236,0.4170451311929455
4.935947842070479,0.15491618695637546,-0.0017668328684264808,0.3405670024486872,0.9192050374217824,0.10154756775768363,0.1727016118956051,0.2999124630141847
2.6394401091852138,-0.08954087203527593,0.16463884722792183,0.6356599718316628,0.5995902749938603,0.157785600976235,0.24908419969430778,0.46000879893730307
2.9144576468363703,0.25404647892985366,-0.24993245080252213,0.3526301213727603,0.636742334803553,0.14655252719521275,0.22188499055702296,0.38544382261376536
3.4131800170589663,0.24602579479918152,0.08537510822907035,0.30007905198588714,0.7066412450082955,0.11849982036007074,0.2049378894321625,0.33809462596282625
3.68135299250754,0.20937840878322878,0.14305911107987485,0.6980993211566529,0.748110079152445,0.10922006211206739,0.1967227657105385,0.34295538338069836
3.3649751117219715,0.25805098266498383,0.5019986079314791,-0.28322072993151215,0.6995883702084918,0.1464195040616201,0.23770559655663398,0.42182841521930436
3.1423634898617046,0.22686410888354203,0.471858688661428,-0.0984152408920638,0.6696013169350681,0.12980015052503685,0.21681513663231813,0.3532812630190061
2.530230199943141,0.22604460000091037,0.21119272972157418,0.5661176268518887,0.5858163032632996,0.13920916394241534,0.2595980398326475,0.4240848870158264
3.279766536091227,-0.016426151122601686,-0.002863251708036161,0.7102205326167674,0.6885643120319999,0.12870287549129916,0.2505461766529211,0.37102529567981646
3.1553988133117405,0.4076920694535563,0.16302235576810484,0.20377573878932334,0.672001774501158,0.13575353007265092,0.20788320379290054,0.3456497888373635
1.4930262549298257,0.09312044823477325,0.13335574690171667,0.5207000925241343,0.439607894222128,0.23729679565078782,0.41709853194715735,0.6701724770031485
3.64882268982608,0.1101289814863841,0.14359526492309205,0.3338030218959976,0.7395019212793799,0.1162396434897282,0.19628597553458293,0.32590666143837815
3.487894629021938,0.24101334645503297,0.019376779999206607,0.2981862452914472,0.7178781585462796,0.11208138789105174,0.21714599380878782,0.32089733017258065
3.2716067222580345,0.0834641155025177,0.011864794214186115,0.5378351867567921,0.6868914757459585,0.11083576797210377,0.21959434119997964,0.3470248833079149
1.7165032742725255,1.0326412573686128,1.144524936561874,-1.208451419810985,0.4656773886969426,0.3978716371703695,0.5067563586980811,0.8193529149575883
2.8153489736018065,0.19851701188519397,0.03321468531423555,0.27023020079348803,0.623169190498841,0.1477379293118416,0.24590980390321215,0.4129977888822789
2.2306341701853145,0.18596563404553024,0.09368527415647712,0.2620755231047561,0.5416350088139713,0.16042277547447514,0.2861483170656362,0.423234174511692
3.3356006184448384,0.32021993282639283,0.29779117003729944,0.339696310162061,0.6948786368031722,0.11823549899341523,0.2089064328135657,0.3829950459114134
3.5006300944573248,0.32283618309083906,0.12569874865258798,0.14567146252093657,0.7182796402735274,0.12658004029818604,0.2055972520828703,0.3487876988264059
3.182774121605916,-0.06480230051266547,0.09631971570646103,0.6906155304423804,0.6751558188858758,0.11373546474900112,0.20268364248454318,0.3241186134182461
2.766929549641694,0.07550412274950447,0.15084280335092465,0.27225900342919523,0.6158465987161978,0.1186939124823422,0.2546348986194954,0.38362392998057104
4.0422565134403055,0.20112876832972915,0.012113631987382386,0.5279697182878027,0.7944048273507219,0.09459198625953702,0.1776953669993033,0.27152303114762905
3.2693189793807544,0.2667456858013015,0.0834698572801324,0.6950721997982945,0.6890475711840481,0.13938899545335331,0.22046836751865434,0.35351786277269187
